Place ID,Name,City,Country,Current level,Suggested PlantsPack level,Confidence,Action,Priority,decision,changes_applied,review_reason
cf1789d1-0432-43e0-a30b-0184035538f6,Restaurante Vegania,Madrid,Spain,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
993fdea7-1db8-45fb-8462-1e17f9746695,Santa y Pura,Madrid,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
8844cfc2-5c0e-4390-b0a6-7550196da7fc,shlen,Madrid,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
7c2da88e-7926-4158-acf8-f50f07a17bbf,The Good Burger,Madrid,Spain,Vegan friendly,Vegan options,Low,Change level / Find website/source / Add hours / Add image,P0,review,,Downgrade vegan_friendly -> vegan_options but confidence=Low — surfacing for human review
956b7e34-70ed-4c79-94c8-4ac5dcd47c41,The Vegan Roll,Madrid,Spain,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
9fb8eb94-4929-4a5a-a56e-0842476d2515,The Vegan Store,Madrid,Spain,100% vegan,100% vegan,Medium,Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
036b3241-f2fa-4572-bdf4-aa6e96cb0bdc,Thunder,Madrid,Spain,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
990d7e19-627d-412e-ba33-7d1e9299a4f4,VEGA,Madrid,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
78527c72-7b60-459c-a1d1-954bbaa85c96,VEGA Álamo,Madrid,Spain,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
467dc6ae-840b-488d-bb9e-d994dd5ae942,VegAmazing Doughnuts,Madrid,Spain,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
0631b7ae-da76-4fbf-9c00-db4fa2b45063,Vegania Veggie Bar Carabanchel,Madrid,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
9c144948-416a-42c7-92fb-5760d84706bf,Veguiterráneo - Catering y restaurante,Madrid,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
feb4c563-e6b4-4a2c-b45a-c9d5948f404f,Vida La Vida,Madrid,Spain,100% vegan,100% vegan,Medium,Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
c75eba68-7fa5-481c-9bea-8adb87c7237a,Viva Chapata,Madrid,Spain,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
e57c5084-59fc-434b-8622-f5d9a34be276,Yantén Veggie Bar,Madrid,Spain,100% vegan,100% vegan,Medium,Find website/source / Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
b755d7ea-cdda-438a-b2c7-eaa8e26c6300,Almalibre Açaí House El Carmen,Valencia,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
8d5a90f6-fa2b-4b02-991c-18fecf9c1c6f,Bio Restaurant Tarta de Zanahoria,Valencia,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
c7849bff-4a7e-49b1-9810-bcf37bb22d5e,Café Madrigal,Valencia,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
58f648b3-78df-4123-9df7-cbd4ebbef4b5,CSOA l'Horta,Valencia,Spain,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
c37bcfb0-deaa-4db0-8623-2a8ffb7ae434,Jardín Urbano,Valencia,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
23254e5a-053c-46dd-b06a-4ea0af4c21bc,Khambú,Valencia,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
b68604b3-ff9b-47fd-85d2-618e5ace76be,Khambú - Ruzafa,Valencia,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
32eec0b5-c4e7-4128-8ec1-9e505e5bece1,La Tavernaire,Valencia,Spain,100% vegan,100% vegan,Medium,Find website/source / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
